activity_name,copy_in,copy_from,copy,original,copy_score,original_score,relative_difference,abs_relative_difference,copy_in_from
"Tillage, harrowing, by rotary harrow {CH}| processing | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'ad50eff5e9f15fdae85d92967a7ac22f')","('ecoinvent_3.8_cutoff_from_sp', '73f7653bb2bccdfdb24040ef71811ce8')",69.2091112822178,68.320375837054,0.0130083512316071,0.0130083512316071,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Plastic tunnel {GLO}| market for plastic tunnel | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '5ed49451b89bd5ce7474db8241ec9b20')","('ecoinvent_3.8_cutoff_from_sp', '6d4c2b775e59fcd6f3a6eafa288cf43a')",0.8368634530143126,0.8625780398077251,-0.0298113163177031,0.0298113163177031,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Steel, low-alloyed {RER}| steel production, converter, low-alloyed | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '1052369803d78a2d9d8f4a64cd0926d1')","('ecoinvent_3.8_cutoff_from_sp', '824be4a0bb1ff50d6c59c15f474c0ce9')",2.4071351875199363,2.158859163539119,0.11500334443948,0.11500334443948,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Citric acid {RER}| production | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'e6d38fee85b2232d0333fbcb3b0518b1')","('ecoinvent_3.8_cutoff_from_sp', 'e16eb5a0104bece04f12185b1acd5a4c')",2.919858763904491,2.7527894075070027,0.0606909326016298,0.0606909326016298,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Waste glass {CH}| treatment of, inert material landfill | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '198be0c829b50d5d0373afd8d76e7e4a')","('ecoinvent_3.8_cutoff_from_sp', 'dece53f51644b49985b69ce55bede159')",0.0043057179576266,0.0042370221545252,0.0162132272610416,0.0162132272610416,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Electricity, high voltage {RoW}| electricity production, deep geothermal | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '84eb73a8d82aa3fa1bdaa0e2ba6c54cb')","('ecoinvent_3.8_cutoff_from_sp', '3fb5342f57c0c7a25bb5882c704d8867')",0.0749135620748267,0.0680099419359414,0.1015089844568295,0.1015089844568295,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Heat, district or industrial, other than natural gas {Europe without Switzerland}| market for heat, district or industrial, other than natural gas | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '4eb46caed241e954ea15b2448c829f3f')","('ecoinvent_3.8_cutoff_from_sp', '526ebbe189a049452f5acb5556c82895')",0.0709176907251482,0.0669516512055871,0.0592373667885005,0.0592373667885005,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Chimney {CH}| production | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'e7d71c670852a33f35642a61d12c4a00')","('ecoinvent_3.8_cutoff_from_sp', '2f3ef5fb0a32cc70dc67c848e1fb381c')",10.56420485835494,10.253817617747773,0.0302704077815794,0.0302704077815794,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Electricity, high voltage {RoW}| electricity production, wind, 1-3MW turbine, onshore | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '4a75290695fcd72e3599cb1d62b01c87')","('ecoinvent_3.8_cutoff_from_sp', '2c23702bae767fa7241946fca19d2421')",0.0135454048960026,0.0144815657750539,-0.0646450041102575,0.0646450041102575,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Tap water {RoW}| tap water production, artificial recharged wells | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'a09c6fc4c602b8e99a7e3d128e45adf2')","('ecoinvent_3.8_cutoff_from_sp', '1d67f038cf017645c5860264245f21ed')",0.0004176149619361,0.0004003059709559,0.0432394024473377,0.0432394024473377,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Municipal solid waste {RER}| market group for municipal solid waste | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '06264c26826ccd9ebbc962112a61255f')","('ecoinvent_3.8_cutoff_from_sp', '3b078a1f230f4611534a4284a8ec407d')",0.6646585437484478,0.6640996037110468,0.0008416509124197,0.0008416509124197,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Mint {RoW}| mint production | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '01b247b6d15a59d3002d8341b592e4be')","('ecoinvent_3.8_cutoff_from_sp', '41589abe0b122bfc0af62c8d454022ef')",0.246439824211447,0.1752925768669835,0.4058771262085546,0.4058771262085546,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Antifouling paint emissions {GLO}| market for antifouling paint emissions | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '2a7661c7f8c700127a9202d1be544d31')","('ecoinvent_3.8_cutoff_from_sp', '87bd6bd6571061ba555cb854334495bc')",0.0343225305848374,0.0,0.0,0.0,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Electricity, medium voltage {Europe without Switzerland}| market group for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'cf8e8c27cf1a4924018fc8b8ae047a1a')","('ecoinvent_3.8_cutoff_from_sp', '36e894e46f76fbb82b1b144eaea0e311')",0.4402693606012701,0.3907073141174697,0.1268521081970305,0.1268521081970305,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Pendimethalin {GLO}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'e61f4ab7ce88e304c56ca0e4e01c8eed')","('ecoinvent_3.8_cutoff_from_sp', 'bccfdacc6b75912a83bda3b2a7594051')",5.441160387388218,4.626861468785881,0.1759937971118929,0.1759937971118929,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Electricity, low voltage {TT}| market for electricity, low voltage | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '26409693c0219de0d532ef57f82da263')","('ecoinvent_3.8_cutoff_from_sp', 'cee22af73f263454c290347526e6ab73')",0.6142577345387591,0.6326378485807579,-0.0290531369301287,0.0290531369301287,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Electricity, low voltage {FR}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'ef953c00d48ee59f57773534f6487b09')","('ecoinvent_3.8_cutoff_from_sp', 'b1c762aac9eacb62a7ca0dd950756ca3')",0.0606473660437501,0.0860838322277616,-0.2954848259625727,0.2954848259625727,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Thermoforming, with calendering {RER}| thermoforming, with calendering | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '34bea3e6cc0dac1aa9657cb530093f9c')","('ecoinvent_3.8_cutoff_from_sp', '288d1f81fb6c20ffa5e2b2b822a546c3')",0.6576357054022457,0.5798248644914087,0.1341971441309067,0.1341971441309067,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Transport, freight, light commercial vehicle {Europe without Switzerland}| processing | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '0e997ba2b29b53995beeb29bbf6d7bbd')","('ecoinvent_3.8_cutoff_from_sp', '6f37f5363b5897740e3d1d26500a3b83')",1.881282035511453,1.8898839585568108,-0.0045515614894824,0.0045515614894824,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Waste plastic, mixture {CH}| treatment of, municipal incineration | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '29416462b554afa9ebec5b7519c75896')","('ecoinvent_3.8_cutoff_from_sp', '86ca48de80130f08906a391bd48f8899')",2.346853216015878,2.345835897021993,0.000433670145118,0.000433670145118,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Slag landfill {CH}| construction | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'a9becd6c008e6a128d54933108cd73c8')","('ecoinvent_3.8_cutoff_from_sp', '3e394e2fe536f140d9718ba5ff7d50f2')",1576837.5368910409,1592307.119397042,-0.0097152002384181,0.0097152002384181,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Harvester {RoW}| production | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'e20668dd7d0201621cb451b176ef792d')","('ecoinvent_3.8_cutoff_from_sp', '792ffbd0be7ccff8a5ed52814a605d73')",6.769697885670539,6.653112671804002,0.0175234089091302,0.0175234089091302,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Tallow, unrefined {GLO}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '92e44007e42539f583e9150bdb6685b9')","('ecoinvent_3.8_cutoff_from_sp', 'a5207ab95b6977d9f5a7d92d5568f173')",0.0343225305848374,-0.0344762622192253,-1.9955409425357535,1.9955409425357535,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Biowaste {CH}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '07c665b82bb54fc72d502b3531c2b9af')","('ecoinvent_3.8_cutoff_from_sp', '202275c748b79c0387e6aa0c825c564b')",0.0643150847385018,0.0622872740046003,0.0325557791107012,0.0325557791107012,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Sodium pyrophosphate {GLO}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '2c264ced709a69ceddab83e95d6f54ad')","('ecoinvent_3.8_cutoff_from_sp', 'e82f790aca2856f3342a0ed805df940d')",2.327447013583656,2.226655238374266,0.0452659996358397,0.0452659996358397,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Electricity, medium voltage {CO}| market for electricity, medium voltage | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '7936c8f999c203ac8bb9a4a5b284282e')","('ecoinvent_3.8_cutoff_from_sp', '9c1f9282c7035dc82e48e1b80e07d4b3')",0.1851301011129565,0.1787797649414164,0.035520441441575,0.035520441441575,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Sodium silicate, without water, in 37% solution state {RER}| sodium silicate production, furnace liquor, product in 37% solution state | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '8fdfffb96130875fa2516a3ee985b628')","('ecoinvent_3.8_cutoff_from_sp', '2ef93f76e77b3e5dd64f3defa5ee844c')",0.9872766942489936,0.9435331959554328,0.0463613770888746,0.0463613770888746,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Inert waste, for final disposal {CH}| market for inert waste, for final disposal | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'a814db4d8ab038a7bcf350df2c1745b5')","('ecoinvent_3.8_cutoff_from_sp', '8e8b307e63727ad3ec8fde222c8296e3')",0.0077668292391078,0.0076758805984194,0.0118486262940437,0.0118486262940437,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Passenger car, diesel {GLO}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'e0ce8194699d0eb3a2ef6eb588f81ffc')","('ecoinvent_3.8_cutoff_from_sp', '8229a37d72b6e135ee1cc3f06eeeb874')",6.967877306767159,7.077599517019025,-0.0155027435485752,0.0155027435485752,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Tomato seedling, for planting {GLO}| market for tomato seedling, for planting | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'dcd60195701e1aab31d84d4d553a4df2')","('ecoinvent_3.8_cutoff_from_sp', 'a3d5fbb75b931501c2b6587bbdc84cb7')",0.0406730314495911,0.0399901065746431,0.0170773457098269,0.0170773457098269,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Electricity, high voltage {RoW}| electricity production, natural gas, 10MW | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '84025c58415d8a16e7cd13204b17d187')","('ecoinvent_3.8_cutoff_from_sp', '805a3bd8df8e1f8dc2bc9772a4fbed9d')",0.7274696314044974,0.7281649098761199,-0.0009548365517102,0.0009548365517102,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Corrugated board box {RER}| production | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '23b2754e5943bc77916f8f871edc53b6')","('ecoinvent_3.8_cutoff_from_sp', 'fb1c306cefd57ab329c319c3d623cdc4')",0.8885551777107376,0.9271983580230816,-0.0416773605970751,0.0416773605970751,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Extrusion, plastic film {GLO}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'a4e838e1545c3b11dfbdc163c0f8a67f')","('ecoinvent_3.8_cutoff_from_sp', '17c209f66c0f26d40fd7f19c4dc53e4f')",0.5789099127277657,0.5403871388038847,0.0712873626288533,0.0712873626288533,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Barley seed, for sowing {GLO}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '794ed8ee6a7856f20d4882fdb7fa960b')","('ecoinvent_3.8_cutoff_from_sp', '3f4703fd3c04a1b80368bbf2d5663929')",0.6342303038165191,0.5280155957979505,0.2011582780202812,0.2011582780202812,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Waste polyvinylchloride product {Europe without Switzerland}| market for waste polyvinylchloride product | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'af423e145044f73b5827dcfc17601443')","('ecoinvent_3.8_cutoff_from_sp', 'ffe5718d19e848d879d2b03c3d13f72d')",1.2097663119599669,1.2047352186112548,0.0041760988398028,0.0041760988398028,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Asparagus seedling, for planting {GLO}| market for asparagus seedling, for planting | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '8a9dcda9c8384098ca44c67317fc7564')","('ecoinvent_3.8_cutoff_from_sp', '67915891c21bb504560b9ddf635ce6e2')",0.0157163564548916,0.0117652216769956,0.3358317324034448,0.3358317324034448,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Activated bentonite {GLO}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '56654d184cc26e97bc682b7a15397d7d')","('ecoinvent_3.8_cutoff_from_sp', '0632cc898dbefbb526b9dd241998257e')",0.5509394358970247,0.5393522262100096,0.0214835669974658,0.0214835669974658,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Greenhouse, plastic walls and roof {GLO}| market for greenhouse, plastic walls and roof | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'd0f5c171591f7518d261813d8570d148')","('ecoinvent_3.8_cutoff_from_sp', '9ceb80dc87fd3a55108546ae13eb43eb')",2.77378660449638,2.8842577011319914,-0.0383013960896263,0.0383013960896263,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Waste polyethylene {XK}| market for waste polyethylene | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '3be716812b9c44294d86624778f66111')","('ecoinvent_3.8_cutoff_from_sp', 'd7193579b61d669c119f9e1a22a09cdc')",0.7531295781214976,0.7531335708605238,-5.301501859251518e-06,5.301501859251518e-06,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Anaerobic digestion plant, for sewage sludge {RoW}| construction | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'd9e8324ae58a0968b72fee8abed02707')","('ecoinvent_3.8_cutoff_from_sp', '2e3293f041b1a1498958f50cdfb25c2b')",168316.3042908533,191415.55840430345,-0.1206759487369383,0.1206759487369383,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Electricity, low voltage {RME}| market group for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'e58dfc1734c0ab1f0026e798f4dd8298')","('ecoinvent_3.8_cutoff_from_sp', 'cf5dd59e215630211ac410918b3dfed1')",0.9574885960089832,0.8773634998584798,0.0913248569873576,0.0913248569873576,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Electronics scrap from control units {RER}| treatment of | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'a267cf4c05694a6d3be814553aa632a3')","('ecoinvent_3.8_cutoff_from_sp', '39146fbf670fc2386b71b2f911884826')",1.0526313461095702,1.0519184275569902,0.0006777317840469,0.0006777317840469,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Zinc coat, coils {RER}| zinc coating, coils | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '77d73b95d79cda18559d615ae1522b35')","('ecoinvent_3.8_cutoff_from_sp', 'c33721d420b2dfde13ab97252f934247')",4.8403150216889,3.328909497810912,0.4540242156994316,0.4540242156994316,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Transport, freight train {Europe without Switzerland}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '419e853832aa9f77886af6c7d3f4a520')","('ecoinvent_3.8_cutoff_from_sp', 'e395dd457065bbdccf5eaa634742d499')",0.0478678108758245,0.0458382376084888,0.0442768608311384,0.0442768608311384,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Stone wool, packed {CH}| stone wool production, packed | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '4825a24e0686a7c6c66df02a396fd226')","('ecoinvent_3.8_cutoff_from_sp', 'fdec6a56e118b8c91e30b94e9b1a578e')",1.122618276996229,1.0951452004825315,0.0250862410770668,0.0250862410770668,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Transport, freight, lorry with refrigeration machine, 7.5-16 ton, EURO5, R134a refrigerant, cooling {GLO}| transport, freight, lorry with refrigeration machine, 7.5-16 ton, EURO5, R134a refrigerant, cooling | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'fb83f037d88e4f4f3c459af6599a09b3')","('ecoinvent_3.8_cutoff_from_sp', '06a50222aa302f3cabd27d852af73c5a')",0.2793289249994963,0.2880655399614279,-0.0303285667667899,0.0303285667667899,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Aluminium, wrought alloy {GLO}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'eca4477da6fe7650ad69ffb5f385ec3a')","('ecoinvent_3.8_cutoff_from_sp', 'e6220fd210363ebf7dfe257f5ce94ffe')",12.39483580163375,13.851255909347143,-0.1051471517994674,0.1051471517994674,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Agricultural machinery, unspecified {RoW}| production | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '649c644b7967067758d7109c062d2959')","('ecoinvent_3.8_cutoff_from_sp', '9e3693f0f894d52b6c04e5271d03b7c8')",5.893750119032873,5.64306568656806,0.0444234475351768,0.0444234475351768,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Dinitroaniline-compound {RER}| production | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'af7499b4ee1df56636613e434ef09027')","('ecoinvent_3.8_cutoff_from_sp', '5d312cd6752bbdd2d358497a47f75e49')",6.237703180653333,4.992689003099436,0.2493674604568798,0.2493674604568798,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Celery {GLO}| 675 production | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'ea83eb34284e96e0ebc71d817901e476')","('ecoinvent_3.8_cutoff_from_sp', '0cf3acb96ed87d67274dcea436dd1386')",0.4051697019838413,0.3808970461200792,0.0637249779461667,0.0637249779461667,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Electricity, medium voltage {BA}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '9ffa05d364911c46fdc485c896b51e5d')","('ecoinvent_3.8_cutoff_from_sp', 'be700000be96a5585bb141515ee7e36c')",0.8037021990775397,0.8551239986712409,-0.060133734608787,0.060133734608787,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Transport, freight, inland waterways, barge {RER}| processing | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '43a03d47c12f1b53ddb51635f419d9bf')","('ecoinvent_3.8_cutoff_from_sp', '311feb24205130c099535d0c364ee41e')",0.0453629842138877,0.0465454181797596,-0.0254038745834296,0.0254038745834296,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Electricity, high voltage {RoW}| electricity production, wind, <1MW turbine, onshore | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'c19887f0780b40bbec3acc7830c020c2')","('ecoinvent_3.8_cutoff_from_sp', 'bbe44642f2c9c13bfe861ec179fe42db')",0.0157377621433339,0.0167652175668203,-0.0612849442240324,0.0612849442240324,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Sodium chloride, powder {GLO}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'b2a19813096c61dcdb5a8655397104cb')","('ecoinvent_3.8_cutoff_from_sp', '00b2927e38e4978b58d32109a08bbc8f')",0.2794621020056096,0.2693375088268352,0.0375907285356373,0.0375907285356373,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Battery, Li-ion, rechargeable, prismatic {GLO}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '5486ddfcf53d5fc636a8fb4211b0e028')","('ecoinvent_3.8_cutoff_from_sp', 'a2d4633a788f2bd9a5a61e10bf81da17')",7.657333865356904,8.234311451040918,-0.0700699249857834,0.0700699249857834,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Waste wood, untreated {CH}| treatment of, sanitary landfill | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'e4da33d8823c93325e94aa055626be53')","('ecoinvent_3.8_cutoff_from_sp', 'e6cd3d3889afb9ac1a4b2c7d95ff7941')",0.0741393440181472,0.0739653609693786,0.0023522233446625,0.0023522233446625,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Cyclic N-compound {RER}| production | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'd565bd13508559812e2d0e542132b0f1')","('ecoinvent_3.8_cutoff_from_sp', '16223c00ef2596f769e268d37695b7a7')",13.534522540418363,13.222766500090838,0.0235772173943617,0.0235772173943617,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Phenoxy-compound {GLO}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'dab7e40a693a3b725d7fdb15a97838ea')","('ecoinvent_3.8_cutoff_from_sp', '4f7303b7266a6a0c4af3d8032dcfbeb7')",6.755936677506031,6.511742512242291,0.0375005867944942,0.0375005867944942,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Electricity, medium voltage {UCTE}| market group for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'e785c71fd64977642c341ab9f167d074')","('ecoinvent_3.8_cutoff_from_sp', 'd196aece478ed6d98d12a0d71d6ba1b9')",0.4513203259316566,0.428489210989024,0.0532828233642912,0.0532828233642912,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Cast iron {RER}| production | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'efa7b3230720f1f032364bd6d94b5f38')","('ecoinvent_3.8_cutoff_from_sp', 'a3e716b1f50c8ad9dfbd0248627b3539')",1.6881434180311254,1.6063094629591457,0.050945323400651,0.050945323400651,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Municipal waste collection service by 21 metric ton lorry {GLO}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'cc3947e001e73d81395db6ac4ad44136')","('ecoinvent_3.8_cutoff_from_sp', 'dc9d6ad56d2dcadac660433fae3ef09b')",1.29669819204918,1.2797712354842663,0.0132265486952504,0.0132265486952504,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Oxygen, liquid {RER}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '61821697564ecfb927079000ed136dee')","('ecoinvent_3.8_cutoff_from_sp', '43564bfaeaa0f303f1610e7b5b485fcc')",0.6173820720742057,0.5502895418679218,0.1219222338453729,0.1219222338453729,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Electricity, medium voltage {SK}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '866d4f65047e716d39de18d9ec51077e')","('ecoinvent_3.8_cutoff_from_sp', '5a5de044d1740f4dddb63334c349a0ac')",0.4505937012505434,0.4744229325369727,-0.0502278234296194,0.0502278234296194,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Chromium oxide, flakes {GLO}| market for | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'ec9eac45d41a0f2d176a7d9ed94a1af1')","('ecoinvent_3.8_cutoff_from_sp', '2bf753dbcfad36e98b8d0d0d5f7329eb')",6.203945260138447,6.036024590431834,0.0278197457930831,0.0278197457930831,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Heat, central or small-scale, other than natural gas {Europe without Switzerland}| heat production, hard coal coke, stove 5-15kW | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', 'af80f99a1199f2d8038999aa8962e3d4')","('ecoinvent_3.8_cutoff_from_sp', '31ec357aaa3987920bc5bbaad037b0a4')",0.2045214112233247,0.2037474849764137,0.0037984579147104,0.0037984579147104,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Transport, freight, light commercial vehicle {GLO}| market group for transport, freight, light commercial vehicle | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '9a032988fdb0bea0ee0be9e489b23643')","('ecoinvent_3.8_cutoff_from_sp', 'a0b57809c3020d4a4948a94dc0b12bb3')",1.9342114886684467,1.8983120568431595,0.0189112383793141,0.0189112383793141,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
"Polyvinylchloride, emulsion polymerised {RER}| polyvinylchloride production, emulsion polymerisation | Cut-off, U",agribalyse3,ecoinvent_3.8_cutoff_from_sp,"('agribalyse3', '240a1f709b706d6710c787666b7a64bb')","('ecoinvent_3.8_cutoff_from_sp', 'b557eb010ff56a3527502f7e87413a22')",2.5408102784878546,2.335912707628592,0.087716279033078,0.087716279033078,agribalyse3 -> ecoinvent_3.8_cutoff_from_sp
